INSERT INTO VOTA_SPETTATORE (ANNATA_OE, COD_SPETTATORE, COD_OPERA) VALUES
(2024, 9338,  21087),
(2024, 9339,  1327),
(2024, 9340,  5783),
(2024, 9341,  2106),
(2024, 9342,  1053),
(2024, 9343,  368),
(2024, 9344,  27898),
(2024, 9345,  2575),
(2024, 9346,  17962),
(2024, 9347,  10695),
(2024, 9348,  5705),
(2024, 9349,  22396),
(2024, 9350,  16292),
(2024, 9351,  13431),
(2024, 9352,  5705),
(2024, 9353,  2382),
(2024, 9354,  2971),
(2024, 9355,  2404),
(2024, 9356,  8438),
(2024, 9357,  23896),
(2024, 9358,  23467),
(2024, 9359,  26812),
(2024, 9360,  25806),
(2024, 9361,  1001),
(2024, 9362,  16900),
(2024, 9363,  3226),
(2024, 9364,  21307),
(2024, 9365,  924),
(2024, 9366,  2382),
(2024, 9367,  914),
(2024, 9368,  5272),
(2024, 9369,  688),
(2024, 9370,  2671),
(2024, 9371,  2578),
(2024, 9372,  4253),
(2024, 9373,  9282),
(2024, 9374,  55),
(2024, 9375,  3436),
(2024, 9376,  8585),
(2024, 9377,  2827),
(2024, 9378,  12237),
(2024, 9379,  21890),
(2024, 9380,  27339),
(2024, 9381,  2827),
(2024, 9382,  5806),
(2024, 9383,  2267),
(2024, 9384,  26999),
(2024, 9385,  3231),
(2024, 9386,  51),
(2024, 9387,  19142),
(2024, 9388,  2463),
(2024, 9389,  23302),
(2024, 9390,  11305),
(2024, 9391,  14173),
(2024, 9392,  1372),
(2024, 9393,  25906),
(2024, 9394,  8312),
(2024, 9395,  7078),
(2024, 9396,  17517),
(2024, 9397,  25817),
(2024, 9398,  16609),
(2024, 9399,  495),
(2024, 9400,  20416),
(2024, 9401,  968),
(2024, 9402,  8139),
(2024, 9403,  540),
(2024, 9404,  3516),
(2024, 9405,  855),
(2024, 9406,  5745),
(2024, 9407,  495),
(2024, 9408,  20885),
(2024, 9409,  1666),
(2024, 9410,  26287),
(2024, 9411,  22836),
(2024, 9412,  1654),
(2024, 9413,  17644),
(2024, 9414,  2106),
(2024, 9415,  14516),
(2024, 9416,  1928),
(2024, 9417,  2414),
(2024, 9418,  3054),
(2024, 9419,  776),
(2024, 9420,  1868),
(2024, 9421,  14234),
(2024, 9422,  2082),
(2024, 9423,  678),
(2024, 9424,  1326),
(2024, 9425,  25132),
(2024, 9426,  1626),
(2024, 9427,  2887),
(2024, 9428,  21522),
(2024, 9429,  26602),
(2024, 9430,  26602),
(2024, 9431,  2061),
(2024, 9432,  28324),
(2024, 9433,  1320),
(2024, 9434,  25069),
(2024, 9435,  2637),
(2024, 9436,  1751),
(2024, 9437,  335),
(2024, 9438,  3261),
(2024, 9439,  12941),
(2024, 9440,  19781),
(2024, 9441,  2232),
(2024, 9442,  21205),
(2024, 9443,  23896),
(2024, 9444,  1327),
(2024, 9445,  18047),
(2024, 9446,  276),
(2024, 9447,  670),
(2024, 9448,  442),
(2024, 9449,  960),
(2024, 9450,  27221),
(2024, 9451,  2382),
(2024, 9452,  3436),
(2024, 9453,  556),
(2024, 9454,  2212),
(2024, 9455,  26530),
(2024, 9456,  175),
(2024, 9457,  51),
(2024, 9458,  24641),
(2024, 9459,  1645),
(2024, 9460,  14234),
(2024, 9461,  27626),
(2024, 9462,  6827),
(2024, 9463,  12522),
(2024, 9464,  21491),
(2024, 9465,  12541),
(2024, 9466,  12237),
(2024, 9467,  3220),
(2024, 9468,  678),
(2024, 9469,  13294),
(2024, 9470,  2259),
(2024, 9471,  2586),
(2024, 9472,  28115),
(2024, 9473,  2034),
(2024, 9474,  346),
(2024, 9475,  14516),
(2024, 9476,  537),
(2024, 9477,  1208),
(2024, 9478,  490),
(2024, 9479,  445),
(2024, 9480,  5646),
(2024, 9481,  3062),
(2024, 9482,  22124),
(2024, 9483,  3197),
(2024, 9484,  27221),
(2024, 9485,  3222),
(2024, 9486,  2106),
(2024, 9487,  2427),
(2024, 9488,  4435),
(2024, 9489,  21099),
(2024, 9490,  2519),
(2024, 9491,  21502),
(2024, 9492,  2363),
(2024, 9493,  17419),
(2024, 9494,  3280),
(2024, 9495,  22077),
(2024, 9496,  688),
(2024, 9497,  19839),
(2024, 9498,  3106),
(2024, 9499,  3855),
(2024, 9500,  18543),
(2024, 9501,  22077),
(2024, 9502,  3106),
(2024, 9503,  1197),
(2024, 9504,  12922),
(2024, 9505,  25129),
(2024, 9506,  17086),
(2024, 9507,  9282),
(2024, 9508,  5272),
(2024, 9509,  21307),
(2024, 9510,  960),
(2024, 9511,  5646),
(2024, 9512,  1751),
(2024, 9513,  1927),
(2024, 9514,  492),
(2024, 9515,  22342),
(2024, 9516,  1580),
(2024, 9517,  23896),
(2024, 9518,  1703),
(2024, 9519,  26895),
(2024, 9520,  27472),
(2024, 9521,  688),
(2024, 9522,  4435),
(2024, 9523,  3226),
(2024, 9524,  251),
(2024, 9525,  11870),
(2024, 9526,  25129),
(2024, 9527,  540),
(2024, 9528,  18135),
(2024, 9529,  15137),
(2024, 9530,  2463),
(2024, 9531,  14969),
(2024, 9532,  9174),
(2024, 9533,  584),
(2024, 9534,  2794),
(2024, 9535,  5745),
(2024, 9536,  20416),
(2024, 9537,  13794),
(2024, 9538,  2232),
(2024, 9539,  28351),
(2024, 9540,  13664),
(2024, 9541,  27269),
(2024, 9542,  4464),
(2024, 9543,  26024),
(2024, 9544,  16756),
(2024, 9545,  12088),
(2024, 9546,  650),
(2024, 9547,  2900),
(2024, 9548,  15710),
(2024, 9549,  3093),
(2024, 9550,  2900),
(2024, 9551,  25906),
(2024, 9552,  175),
(2024, 9553,  3197),
(2024, 9554,  12749),
(2024, 9555,  18852),
(2024, 9556,  3093),
(2024, 9557,  2637),
(2024, 9558,  1720),
(2024, 9559,  2760),
(2024, 9560,  8337),
(2024, 9561,  22436),
(2024, 9562,  18852),
(2024, 9563,  8585),
(2024, 9564,  1859),
(2024, 9565,  2424),
(2024, 9566,  22836),
(2024, 9567,  2767),
(2024, 9568,  1977),
(2024, 9569,  27894),
(2024, 9570,  1874),
(2024, 9571,  2887),
(2024, 9572,  417),
(2024, 9573,  21225),
(2024, 9574,  27109),
(2024, 9575,  5745),
(2024, 9576,  24366),
(2024, 9577,  20239),
(2024, 9578,  25770),
(2024, 9579,  9931),
(2024, 9580,  26003),
(2024, 9581,  197),
(2024, 9582,  16292),
(2024, 9583,  27117),
(2024, 9584,  1709),
(2024, 9585,  27269),
(2024, 9586,  17962),
(2024, 9587,  3112),
(2024, 9588,  240),
(2024, 9589,  5406),
(2024, 9590,  124),
(2024, 9591,  3326),
(2024, 9592,  27061),
(2024, 9593,  8669),
(2024, 9594,  2671),
(2024, 9595,  8090),
(2024, 9596,  20416),
(2024, 9597,  20239),
(2024, 9598,  1001),
(2024, 9599,  784),
(2024, 9600,  2513),
(2024, 9601,  21614),
(2024, 9602,  20429),
(2024, 9603,  1053),
(2024, 9604,  5070),
(2024, 9605,  175),
(2024, 9606,  556),
(2024, 9607,  19142),
(2024, 9608,  1756),
(2024, 9609,  3054),
(2024, 9610,  3554),
(2024, 9611,  8438),
(2024, 9612,  15299),
(2024, 9613,  27472),
(2024, 9614,  25200),
(2024, 9615,  25129),
(2024, 9616,  641),
(2024, 9617,  987),
(2024, 9618,  26492),
(2024, 9619,  1390),
(2024, 9620,  24641),
(2024, 9621,  2061),
(2024, 9622,  361),
(2024, 9623,  772),
(2024, 9624,  2404),
(2024, 9625,  2404),
(2024, 9626,  8144),
(2024, 9627,  15539),
(2024, 9628,  1730),
(2024, 9629,  9423),
(2024, 9630,  12088),
(2024, 9631,  8543),
(2024, 9632,  1839),
(2024, 9633,  7),
(2024, 9634,  28351),
(2024, 9635,  2188),
(2024, 9636,  18160),
(2024, 9637,  2749),
(2024, 9638,  2749),
(2024, 9639,  25129),
(2024, 9640,  1605),
(2024, 9641,  25621),
(2024, 9642,  26024),
(2024, 9643,  21522),
(2024, 9644,  25621),
(2024, 9645,  492),
(2024, 9646,  1603),
(2024, 9647,  7436),
(2024, 9648,  25200),
(2024, 9649,  2353),
(2024, 9650,  1243),
(2024, 9651,  3106),
(2024, 9652,  3120),
(2024, 9653,  27339),
(2024, 9654,  2260),
(2024, 9655,  772),
(2024, 9656,  15710),
(2024, 9657,  4536),
(2024, 9658,  2082),
(2024, 9659,  10386),
(2024, 9660,  2921),
(2024, 9661,  6515),
(2024, 9662,  16045),
(2024, 9663,  2633),
(2024, 9664,  9186),
(2024, 9665,  5705),
(2024, 9666,  1327),
(2024, 9667,  27929),
(2024, 9668,  3436),
(2024, 9669,  26503),
(2024, 9670,  1457),
(2024, 9671,  968),
(2024, 9672,  9186),
(2024, 9673,  28324),
(2024, 9674,  3120),
(2024, 9675,  988),
(2024, 9676,  1715),
(2024, 9677,  16292),
(2024, 9678,  604),
(2024, 9679,  18543),
(2024, 9680,  2769),
(2024, 9681,  25069),
(2024, 9682,  1674),
(2024, 9683,  2526),
(2024, 9684,  3093),
(2024, 9685,  3330),
(2024, 9686,  2671),
(2024, 9687,  27673),
(2024, 9688,  25621),
(2024, 9689,  3220),
(2024, 9690,  20669),
(2024, 9691,  8438),
(2024, 9692,  12854),
(2024, 9693,  3158),
(2024, 9694,  332),
(2024, 9695,  25941),
(2024, 9696,  853),
(2024, 9697,  540),
(2024, 9698,  25132),
(2024, 9699,  1722),
(2024, 9700,  7552),
(2024, 9701,  5705),
(2024, 9702,  2108),
(2024, 9703,  3226),
(2024, 9704,  2170),
(2024, 9705,  8535),
(2024, 9706,  3149),
(2024, 9707,  12165),
(2024, 9708,  1017),
(2024, 9709,  11870),
(2024, 9710,  23302),
(2024, 9711,  16900),
(2024, 9712,  28351),
(2024, 9713,  776),
(2024, 9714,  2424),
(2024, 9715,  15135),
(2024, 9716,  1839),
(2024, 9717,  870),
(2024, 9718,  2034),
(2024, 9719,  1466),
(2024, 9720,  21502),
(2024, 9721,  23432),
(2024, 9722,  18852),
(2024, 9723,  26812),
(2024, 9724,  8585),
(2024, 9725,  1372),
(2024, 9726,  6644),
(2024, 9727,  1932),
(2024, 9728,  2029),
(2024, 9729,  24808),
(2024, 9730,  27435),
(2024, 9731,  7835),
(2024, 9732,  1965),
(2024, 9733,  577),
(2024, 9734,  1532),
(2024, 9735,  3261),
(2024, 9736,  778),
(2024, 9737,  3323),
(2024, 9738,  688),
(2024, 9739,  12237),
(2024, 9740,  10422),
(2024, 9741,  1237),
(2024, 9742,  4334),
(2024, 9743,  28062),
(2024, 9744,  1247),
(2024, 9745,  19839),
(2024, 9746,  2108),
(2024, 9747,  16991),
(2024, 9748,  22034),
(2024, 9749,  2170),
(2024, 9750,  1869),
(2024, 9751,  19853),
(2024, 9752,  22342),
(2024, 9753,  8285),
(2024, 9754,  2794),
(2024, 9755,  914),
(2024, 9756,  3054),
(2024, 9757,  2760),
(2024, 9758,  1017),
(2024, 9759,  1372),
(2024, 9760,  484),
(2024, 9761,  464),
(2024, 9762,  577),
(2024, 9763,  8781),
(2024, 9764,  493),
(2024, 9765,  276),
(2024, 9766,  27832),
(2024, 9767,  23432),
(2024, 9768,  148),
(2024, 9769,  12088),
(2024, 9770,  1756),
(2024, 9771,  11192),
(2024, 9772,  8312),
(2024, 9773,  16609),
(2024, 9774,  1580),
(2024, 9775,  15166),
(2024, 9776,  9682),
(2024, 9777,  25132),
(2024, 9778,  4684),
(2024, 9779,  26895),
(2024, 9780,  2705),
(2024, 9781,  20537),
(2024, 9782,  26530),
(2024, 9783,  1017),
(2024, 9784,  1709),
(2024, 9785,  1377),
(2024, 9786,  21099),
(2024, 9787,  1703),
(2024, 9788,  2363),
(2024, 9789,  395),
(2024, 9790,  26828),
(2024, 9791,  2136),
(2024, 9792,  2083),
(2024, 9793,  1977),
(2024, 9794,  2977),
(2024, 9795,  26999),
(2024, 9796,  27894),
(2024, 9797,  3158),
(2024, 9798,  16235),
(2024, 9799,  2463),
(2024, 9800,  15299),
(2024, 9801,  16959),
(2024, 9802,  15539),
(2024, 9803,  1247),
(2024, 9804,  2023),
(2024, 9805,  25941),
(2024, 9806,  2526),
(2024, 9807,  2971),
(2024, 9808,  9682),
(2024, 9809,  3029),
(2024, 9810,  2628),
(2024, 9811,  1208),
(2024, 9812,  650),
(2024, 9813,  2407),
(2024, 9814,  490),
(2024, 9815,  1327),
(2024, 9816,  3389),
(2024, 9817,  10923),
(2024, 9818,  20537),
(2024, 9819,  22923),
(2024, 9820,  779),
(2024, 9821,  2314),
(2024, 9822,  2407),
(2024, 9823,  10695),
(2024, 9824,  3293),
(2024, 9825,  3159),
(2024, 9826,  3261),
(2024, 9827,  2738),
(2024, 9828,  27061),
(2024, 9829,  3855),
(2024, 9830,  2424),
(2024, 9831,  5745),
(2024, 9832,  13294),
(2024, 9833,  27339),
(2024, 9834,  9423),
(2024, 9835,  2267),
(2024, 9836,  10386),
(2024, 9837,  2738),
(2024, 9838,  80),
(2024, 9839,  676),
(2024, 9840,  2769),
(2024, 9841,  17039),
(2024, 9842,  12045),
(2024, 9843,  8185),
(2024, 9844,  280),
(2024, 9845,  660),
(2024, 9846,  842),
(2024, 9847,  6724),
(2024, 9848,  765),
(2024, 9849,  194),
(2024, 9850,  12237),
(2024, 9851,  1674),
(2024, 9852,  27951),
(2024, 9853,  22124),
(2024, 9854,  11873),
(2024, 9855,  2326),
(2024, 9856,  27109),
(2024, 9857,  1466),
(2024, 9858,  1720),
(2024, 9859,  2578),
(2024, 9860,  1965),
(2024, 9861,  23467),
(2024, 9862,  2363),
(2024, 9863,  1868),
(2024, 9864,  24641),
(2024, 9865,  2749),
(2024, 9866,  641),
(2024, 9867,  17419),
(2024, 9868,  2260),
(2024, 9869,  2407),
(2024, 9870,  1666),
(2024, 9871,  2136),
(2024, 9872,  3029),
(2024, 9873,  2260),
(2024, 9874,  924),
(2024, 9875,  1327),
(2024, 9876,  8090),
(2024, 9877,  10695),
(2024, 9878,  870),
(2024, 9879,  23498),
(2024, 9880,  5530),
(2024, 9881,  5745),
(2024, 9882,  3453),
(2024, 9883,  24902),
(2024, 9884,  12237),
(2024, 9885,  1839),
(2024, 9886,  23432),
(2024, 9887,  19204),
(2024, 9888,  1104),
(2024, 9889,  2399),
(2024, 9890,  1603),
(2024, 9891,  19853),
(2024, 9892,  25762),
(2024, 9893,  1932),
(2024, 9894,  2595),
(2024, 9895,  360),
(2024, 9896,  18160),
(2024, 9897,  1839),
(2024, 9898,  20537),
(2024, 9899,  25069),
(2024, 9900,  3323),
(2024, 9901,  2034),
(2024, 9902,  1243),
(2024, 9903,  24902),
(2024, 9904,  3149),
(2024, 9905,  1839),
(2024, 9906,  2968),
(2024, 9907,  17419),
(2024, 9908,  923),
(2024, 9909,  21087),
(2024, 9910,  19943),
(2024, 9911,  15311),
(2024, 9912,  5646),
(2024, 9913,  27892),
(2024, 9914,  1390),
(2024, 9915,  1868),
(2024, 9916,  584),
(2024, 9917,  906),
(2024, 9918,  16900),
(2024, 9919,  2637),
(2024, 9920,  639),
(2024, 9921,  16867),
(2024, 9922,  2232),
(2024, 9923,  740),
(2024, 9924,  6937),
(2024, 9925,  395),
(2024, 9926,  556),
(2024, 9927,  18543),
(2024, 9928,  650),
(2024, 9929,  1977),
(2024, 9930,  9282),
(2024, 9931,  21307),
(2024, 9932,  2921),
(2024, 9933,  8716),
(2024, 9934,  2738),
(2024, 9935,  17123),
(2024, 9936,  20429),
(2024, 9937,  22124),
(2024, 9938,  5783),
(2024, 9939,  855),
(2024, 9940,  11873),
(2024, 9941,  3029),
(2024, 9942,  1756),
(2024, 9943,  12694),
(2024, 9944,  27409),
(2024, 9945,  576),
(2024, 9946,  696),
(2024, 9947,  3222),
(2024, 9948,  5209),
(2024, 9949,  1965),
(2024, 9950,  27832),
(2024, 9951,  1457),
(2024, 9952,  11873),
(2024, 9953,  12088),
(2024, 9954,  80),
(2024, 9955,  197),
(2024, 9956,  696),
(2024, 9957,  1372),
(2024, 9958,  27832),
(2024, 9959,  27832),
(2024, 9960,  18543),
(2024, 9961,  22190),
(2024, 9962,  12045),
(2024, 9963,  1703),
(2024, 9964,  2188),
(2024, 9965,  2266),
(2024, 9966,  2805),
(2024, 9967,  24050),
(2024, 9968,  24527),
(2024, 9969,  1859),
(2024, 9970,  1722),
(2024, 9971,  11870),
(2024, 9972,  964),
(2024, 9973,  10923),
(2024, 9974,  3986),
(2024, 9975,  1626),
(2024, 9976,  3986),
(2024, 9977,  3029),
(2024, 9978,  7197),
(2024, 9979,  2705),
(2024, 9980,  855),
(2024, 9981,  25301),
(2024, 9982,  540),
(2024, 9983,  8669),
(2024, 9984,  1164),
(2024, 9985,  13294),
(2024, 9986,  3344),
(2024, 9987,  19189),
(2024, 9988,  80),
(2024, 9989,  12854),
(2024, 9990,  14516),
(2024, 9991,  2749),
(2024, 9992,  8585),
(2024, 9993,  5272),
(2024, 9994,  16096),
(2024, 9995,  2363),
(2024, 9996,  988),
(2024, 9997,  16045),
(2024, 9998,  9805),
(2024, 9999,  2320),
(2024, 10000,  2829),
(2024, 10001, 740);
